State,District,Crop,season,Avg_Yield,crop_Temp_Min,crop_Temp_Max,crop_Rainfall_Min,crop_Rainfall_Max,crop_pH_Min,crop_pH_Max,crop_N_kg_ha,crop_P_kg_ha,crop_K_kg_ha,crop_Avg_Yield_t_ha,Units,crop_Season,crop_Soil_Texture,crop_Irrigation_Type
West Bengal,Darjeeling,Barley,Rabi       ,1.424901185770751,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Darjeeling,Cardamom,Whole Year ,0.24491216604641314,15.0,30.0,1500.0,4000.0,5.5,6.5,75.0,75.0,150.0,1.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Darjeeling,Coconut,Whole Year ,16000.0,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Darjeeling,Dry Chillies,Autumn     ,0.840625,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Darjeeling,Dry Chillies,Rabi       ,0.8205627705627705,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Darjeeling,Dry Chillies,Whole Year ,0.8493130227001195,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Darjeeling,Garlic,Kharif     ,10.652173913043478,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
West Bengal,Darjeeling,Ginger,Kharif     ,3.0467059980334317,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Darjeeling,Gram,Rabi       ,1.0833333333333335,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Darjeeling,Groundnut,Autumn     ,1.0,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Darjeeling,Groundnut,Kharif     ,1.25,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Darjeeling,Groundnut,Rabi       ,1.5217391304347827,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Darjeeling,Groundnut,Summer     ,1.25,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Darjeeling,Groundnut,Whole Year ,1.391304347826087,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Darjeeling,Horse-Gram,Kharif     ,0.5,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Darjeeling,Horse-Gram,Rabi       ,0.5,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Darjeeling,Maize,Autumn     ,2.3612160846257293,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Darjeeling,Maize,Kharif     ,2.3870395892791527,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Darjeeling,Maize,Rabi       ,2.888888888888889,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Darjeeling,Maize,Summer     ,3.1608468938236087,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Darjeeling,Maize,Whole Year ,3.852241577504642,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Darjeeling,Masoor,Rabi       ,0.7272727272727273,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Darjeeling,Moong(Green Gram),Kharif     ,0.6770833333333333,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Darjeeling,Moong(Green Gram),Rabi       ,0.7647058823529411,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Darjeeling,Moong(Green Gram),Summer     ,0.46875,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Darjeeling,Potato,Rabi       ,19.322104843531992,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Darjeeling,Potato,Summer     ,12.0,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Darjeeling,Potato,Whole Year ,14.83606243836906,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Darjeeling,Potato,Winter     ,14.71808630657886,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Darjeeling,Ragi,Autumn     ,1.1240293809024133,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Darjeeling,Ragi,Kharif     ,1.1963780918727915,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Darjeeling,Ragi,Rabi       ,1.1190051421975025,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Darjeeling,Rapeseed &Mustard,Rabi       ,0.4767158308751229,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Darjeeling,Rapeseed &Mustard,Whole Year ,0.5263157894736842,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Darjeeling,Rice,Autumn     ,1.6543745480838756,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Darjeeling,Rice,Summer     ,2.320302648171501,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Darjeeling,Rice,Winter     ,2.0985811682329096,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Darjeeling,Safflower,Rabi       ,1.1875,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
West Bengal,Darjeeling,Sesamum,Autumn     ,0.4666666666666667,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Darjeeling,Sesamum,Summer     ,0.6335877862595419,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Darjeeling,Sesamum,Whole Year ,0.5272973564665318,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Darjeeling,Sesamum,Winter     ,0.6,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Darjeeling,Small Millets,Kharif     ,0.506578947368421,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Darjeeling,Small Millets,Rabi       ,1.48,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Darjeeling,Small Millets,Whole Year ,1.4,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Darjeeling,Soyabean,Kharif     ,0.6264540337711069,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Darjeeling,Sugarcane,Whole Year ,99.0,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Darjeeling,Sunflower,Kharif     ,1.2428571428571429,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Darjeeling,Turmeric,Whole Year ,0.8333333333333334,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
West Bengal,Darjeeling,Urad,Kharif     ,0.6735905044510386,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Darjeeling,Urad,Rabi       ,0.5288888888888889,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Darjeeling,Wheat,Rabi       ,1.565934065934066,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Hooghly,Arecanut,Whole Year ,1.898876404494382,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
West Bengal,Hooghly,Arhar/Tur,Rabi       ,1.2475247524752475,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Hooghly,Bajra,Kharif     ,1.1333333333333333,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Hooghly,Coconut,Whole Year ,12320.873786407767,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Hooghly,Dry Chillies,Autumn     ,0.5891732822337804,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Hooghly,Dry Chillies,Rabi       ,0.7725341001628665,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Hooghly,Dry Chillies,Whole Year ,0.8917842924357582,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Hooghly,Garlic,Kharif     ,10.401002506265664,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
West Bengal,Hooghly,Ginger,Kharif     ,0.9135802469135802,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Hooghly,Gram,Rabi       ,1.1146496815286624,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Hooghly,Groundnut,Rabi       ,1.5321637426900585,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Hooghly,Groundnut,Summer     ,1.794507103642068,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Hooghly,Groundnut,Whole Year ,1.5769854132901135,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Hooghly,Horse-Gram,Rabi       ,1.0,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Hooghly,Jowar,Kharif     ,1.1333333333333333,25.0,35.0,400.0,800.0,6.0,8.0,80.0,40.0,40.0,3.0,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Hooghly,Maize,Autumn     ,2.8878886010362694,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Hooghly,Maize,Kharif     ,2.1904761904761907,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Hooghly,Maize,Rabi       ,2.8135593220338984,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Hooghly,Maize,Summer     ,2.0210084033613445,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Hooghly,Masoor,Rabi       ,0.6030927835051546,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Hooghly,Moong(Green Gram),Kharif     ,0.61,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Hooghly,Moong(Green Gram),Rabi       ,0.7430607651912978,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Hooghly,Moong(Green Gram),Summer     ,0.9279618473895582,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Hooghly,Potato,Rabi       ,33.02386026492834,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Hooghly,Potato,Whole Year ,23.02946417736152,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Hooghly,Potato,Winter     ,15.897612560162552,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Hooghly,Rapeseed &Mustard,Rabi       ,0.8294844158149679,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Hooghly,Rapeseed &Mustard,Whole Year ,0.7553685119240315,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Hooghly,Rice,Autumn     ,2.484518700183936,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Hooghly,Rice,Summer     ,3.0674427824136297,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Hooghly,Rice,Winter     ,2.7815529522215647,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Hooghly,Sesamum,Summer     ,0.9795197740112994,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Hooghly,Sesamum,Whole Year ,0.8708797396299517,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Hooghly,Small Millets,Kharif     ,1.0833333333333333,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Hooghly,Sugarcane,Whole Year ,76.10856697819315,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Hooghly,Sunflower,Kharif     ,1.625,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Hooghly,Turmeric,Whole Year ,1.5575132978723403,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
West Bengal,Hooghly,Urad,Kharif     ,0.3333333333333333,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Hooghly,Urad,Rabi       ,0.75,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Hooghly,Wheat,Rabi       ,2.3204134366925064,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Howrah,Arecanut,Whole Year ,2.0833333333333335,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
West Bengal,Howrah,Coconut,Whole Year ,10672.297297297297,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Howrah,Dry Chillies,Autumn     ,0.6401652892561984,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Howrah,Dry Chillies,Rabi       ,0.9911628954182146,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Howrah,Dry Chillies,Whole Year ,0.9523696521798088,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Howrah,Garlic,Kharif     ,11.023809523809524,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
West Bengal,Howrah,Ginger,Kharif     ,1.3823529411764706,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Howrah,Gram,Rabi       ,0.9,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Howrah,Groundnut,Rabi       ,0.8973941368078175,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Howrah,Groundnut,Summer     ,1.6414704147575643,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Howrah,Groundnut,Whole Year ,0.801994301994302,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Howrah,Maize,Kharif     ,1.0817623236978076,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Howrah,Maize,Rabi       ,1.5833333333333333,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Howrah,Maize,Summer     ,1.2727272727272727,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Howrah,Masoor,Rabi       ,0.7692307692307693,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Howrah,Moong(Green Gram),Kharif     ,1.0679271708683473,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Howrah,Moong(Green Gram),Summer     ,0.4528301886792453,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Howrah,Potato,Rabi       ,31.865809768637533,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Howrah,Potato,Whole Year ,25.384027675040382,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Howrah,Potato,Winter     ,25.424604317088978,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Howrah,Rapeseed &Mustard,Rabi       ,0.6423207225740093,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Howrah,Rapeseed &Mustard,Whole Year ,0.5830670926517572,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Howrah,Rice,Autumn     ,2.3417346182357304,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Howrah,Rice,Summer     ,2.9192812810753352,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Howrah,Rice,Winter     ,2.0311732270568323,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Howrah,Safflower,Rabi       ,1.0,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
West Bengal,Howrah,Sesamum,Summer     ,0.9951434878587196,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Howrah,Sesamum,Whole Year ,0.9105834572995645,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Howrah,Sugarcane,Whole Year ,76.0,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Howrah,Sunflower,Kharif     ,1.1271200615528718,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Howrah,Turmeric,Whole Year ,2.52543720190779,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
West Bengal,Howrah,Urad,Kharif     ,0.75,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Howrah,Urad,Rabi       ,0.45454545454545453,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Howrah,Wheat,Rabi       ,1.7482292846046499,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Jalpaiguri,Arecanut,Whole Year ,1.1,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
West Bengal,Jalpaiguri,Arhar/Tur,Kharif     ,0.8,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Arhar/Tur,Rabi       ,0.9828431372549019,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Arhar/Tur,Whole Year ,1.25,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Barley,Rabi       ,1.2727272727272727,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Jalpaiguri,Barley,Whole Year ,0.6,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Jalpaiguri,Coconut,Whole Year ,14100.0,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Jalpaiguri,Dry Chillies,Autumn     ,1.3219375516142986,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Jalpaiguri,Dry Chillies,Rabi       ,0.9,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Jalpaiguri,Dry Chillies,Whole Year ,0.966984950982697,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Jalpaiguri,Garlic,Kharif     ,10.453125,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
West Bengal,Jalpaiguri,Ginger,Kharif     ,1.8852459016393444,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Jalpaiguri,Gram,Rabi       ,1.0488823054134122,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
